,종목코드,종목명,현재가,전일비,등락률,액면가,시가총액,상장주식수,외국인비율,거래량,PER,ROE
1785,348370,엔켐,91500.0,2600.0,+2.92%,500.0,13904.0,15196.0,0.87,113271.0,1759.62,0.67
1786,095700,제넥신,55500.0,300.0,+0.54%,500.0,13891.0,25029.0,7.22,69842.0,2312.5,
1787,034230,파라다이스,15150.0,200.0,+1.34%,500.0,13778.0,90943.0,4.45,256883.0,-18.87,-9.8
1788,213420,덕산네오룩스,54000.0,700.0,+1.31%,200.0,13409.0,24831.0,11.03,184351.0,28.11,18.91
1789,056190,에스에프에이,35850.0,700.0,+1.99%,500.0,12873.0,35909.0,15.43,73604.0,12.58,11.33
1790,289220,자이언트스텝,58500.0,700.0,-1.18%,500.0,12773.0,21834.0,2.75,838378.0,-603.09,-13.13
1791,063080,컴투스홀딩스,193600.0,13800.0,+7.68%,500.0,12768.0,6595.0,8.19,930407.0,45.02,7.68
1792,067630,에이치엘비생명과학,13350.0,500.0,+3.89%,500.0,12749.0,95498.0,4.96,737163.0,-44.21,-17.97
1793,215600,신라젠,12100.0,0.0,0.00%,500.0,12447.0,102867.0,2.3,0.0,-71.18,-114.04
1794,141080,레고켐바이오,51000.0,300.0,+0.59%,500.0,12360.0,24235.0,7.76,155711.0,-30.87,-6.19
1795,036540,SFA반도체,7320.0,110.0,+1.53%,500.0,12038.0,164460.0,5.72,876881.0,29.28,5.22
1796,053800,안랩,119300.0,500.0,+0.42%,500.0,11947.0,10014.0,17.27,525703.0,31.74,8.8
1797,007390,네이처셀,18800.0,150.0,-0.79%,500.0,11774.0,62627.0,6.54,397399.0,-30.18,-26.1
1798,064550,바이오니아,45600.0,1450.0,-3.08%,500.0,11769.0,25810.0,5.92,829249.0,20.04,65.71
1799,084370,유진테크,50500.0,1200.0,+2.43%,500.0,11573.0,22916.0,24.3,97769.0,23.36,1.48
1800,166090,하나머티리얼즈,57900.0,1300.0,+2.30%,500.0,11428.0,19738.0,26.86,93696.0,19.6,22.82
1801,215000,골프존,180500.0,1800.0,+1.01%,500.0,11327.0,6275.0,21.52,40503.0,14.31,18.03
1802,206650,유바이오로직스,30850.0,50.0,+0.16%,500.0,11191.0,36274.0,4.22,237987.0,-50.08,-91.23
1803,030190,NICE평가정보,18200.0,250.0,+1.39%,500.0,11050.0,60715.0,37.94,91423.0,21.19,19.54
1804,383310,에코프로에이치엔,72100.0,1200.0,+1.69%,500.0,11035.0,15305.0,7.78,104116.0,,
1805,214150,클래시스,16950.0,350.0,+2.11%,100.0,10970.0,64717.0,7.65,322301.0,23.16,36.06
1806,194480,데브시스터즈,92800.0,700.0,+0.76%,500.0,10957.0,11807.0,3.29,124813.0,29.39,-5.7
1807,137400,피엔티,48000.0,1500.0,+3.23%,500.0,10916.0,22741.0,5.04,505833.0,20.09,33.56
1808,085660,차바이오텍,19350.0,100.0,+0.52%,500.0,10886.0,56261.0,7.61,323332.0,-38.7,-5.1
1809,235980,메드팩토,52900.0,400.0,+0.76%,500.0,10853.0,20516.0,4.97,77169.0,-62.24,-37.72
1810,048410,현대바이오,27700.0,450.0,+1.65%,500.0,10709.0,38660.0,2.98,1430928.0,-74.66,-17.53
1811,222080,씨아이에스,16550.0,0.0,0.00%,100.0,10168.0,61437.0,3.67,2690570.0,1103.33,-7.73
1812,060250,NHN한국사이버결제,27950.0,150.0,+0.54%,500.0,10067.0,36016.0,32.86,166500.0,33.31,21.35
1813,039200,오스코텍,33250.0,650.0,+1.99%,500.0,10044.0,30207.0,7.03,363182.0,-56.74,-8.35
1814,036930,주성엔지니어링,20750.0,750.0,+3.75%,500.0,10012.0,48249.0,18.77,990342.0,15.85,-3.53
1815,950220,네오이뮨텍(Reg.S),10100.0,180.0,+1.81%,0.0,9957.0,98582.0,9.76,655105.0,-19.2,-29.94
1816,022100,포스코 ICT,6540.0,10.0,+0.15%,500.0,9943.0,152035.0,2.16,254279.0,-19.41,2.36
1817,086450,동국제약,22200.0,150.0,+0.68%,500.0,9870.0,44460.0,18.0,106252.0,22.84,14.45
1818,272290,이녹스첨단소재,49300.0,5100.0,+11.54%,500.0,9683.0,19642.0,21.53,2179865.0,15.98,13.17
1819,298380,에이비엘바이오,20450.0,250.0,+1.24%,500.0,9637.0,47123.0,4.57,172175.0,-23.51,-49.94
1820,084850,아이티엠반도체,41550.0,200.0,-0.48%,500.0,9608.0,23123.0,3.83,36382.0,649.22,5.5
1821,121800,비덴트,18900.0,250.0,+1.34%,500.0,9579.0,50683.0,9.43,5480666.0,4.63,7.25
1822,122870,와이지엔터테인먼트,51800.0,200.0,+0.39%,500.0,9554.0,18444.0,5.76,212351.0,151.02,2.74
1823,000250,삼천당제약,41600.0,600.0,+1.46%,500.0,9472.0,22768.0,4.83,76461.0,-167.07,-0.56
1824,200130,콜마비앤에이치,31850.0,1650.0,+5.46%,500.0,9410.0,29544.0,2.71,87911.0,13.82,27.88
1825,069080,웹젠,26400.0,800.0,+3.13%,500.0,9322.0,35311.0,24.39,418255.0,9.84,21.83
1826,215200,메가스터디교육,77900.0,700.0,+0.91%,100.0,9240.0,11862.0,33.7,51187.0,13.14,8.38
1827,140860,파크시스템스,132500.0,3300.0,+2.55%,500.0,9140.0,6898.0,24.13,42796.0,164.8,20.43
1828,068240,다원시스,28700.0,1000.0,+3.61%,500.0,9078.0,31631.0,10.84,213883.0,76.33,6.86
1829,218410,RFHIC,33750.0,150.0,+0.45%,500.0,8999.0,26664.0,7.13,101121.0,98.68,1.02
1830,064260,다날,12850.0,200.0,+1.58%,500.0,8860.0,68949.0,6.25,6417930.0,21.93,7.87
1831,046890,서울반도체,15100.0,100.0,+0.67%,500.0,8804.0,58305.0,8.21,211040.0,17.6,2.64
1832,067310,하나마이크론,18300.0,400.0,+2.23%,500.0,8770.0,47922.0,5.22,583669.0,164.86,-11.81
1833,151910,나노스,5900.0,20.0,-0.34%,100.0,8769.0,148625.0,0.54,299895.0,-280.95,-4.75
1834,003380,하림지주,9450.0,30.0,+0.32%,100.0,8726.0,92342.0,5.34,108978.0,3.64,3.18
1835,025980,아난티,9910.0,60.0,+0.61%,100.0,8446.0,85231.0,4.58,696621.0,-59.34,-10.96
1836,033640,네패스,36300.0,750.0,+2.11%,500.0,8370.0,23059.0,7.64,137970.0,-16.31,-23.33
1837,086900,메디톡스,131600.0,1900.0,-1.42%,500.0,8231.0,6254.0,8.83,45461.0,10.04,-11.82
1838,217270,넵튠,25850.0,600.0,+2.38%,500.0,8208.0,31754.0,0.99,258371.0,5.48,49.96
1839,290650,엘앤씨바이오,35500.0,200.0,+0.57%,500.0,8053.0,22685.0,7.98,64294.0,71.29,18.65
1840,182400,엔케이맥스,21100.0,50.0,-0.24%,500.0,8016.0,37989.0,4.39,214433.0,-18.19,-36.46
1841,214450,파마리서치,78300.0,700.0,+0.90%,500.0,7918.0,10112.0,12.11,30346.0,16.72,14.42
1842,178320,서진시스템,41900.0,1150.0,+2.82%,500.0,7873.0,18790.0,4.91,162053.0,21.72,-2.18
1843,131290,티에스이,71000.0,1700.0,+2.45%,500.0,7854.0,11061.0,7.17,36642.0,21.71,15.1
1844,089980,상아프론테크,48800.0,200.0,+0.41%,500.0,7803.0,15989.0,1.74,140933.0,123.54,1.58
1845,189300,인텔리안테크,84300.0,900.0,+1.08%,500.0,7742.0,9184.0,4.28,102662.0,257.01,0.74
1846,950180,SNK,36300.0,100.0,-0.27%,0.0,7645.0,21062.0,59.54,1156762.0,-181.5,-3.99
1847,033290,코웰패션,8560.0,360.0,+4.39%,500.0,7576.0,88500.0,5.67,665001.0,12.44,22.98
1848,100090,삼강엠앤티,20650.0,400.0,+1.98%,500.0,7553.0,36574.0,1.89,189258.0,89.01,5.54
1849,090460,비에이치,22100.0,550.0,+2.55%,500.0,7472.0,33810.0,12.01,570781.0,21.07,8.69
1850,293780,압타바이오,33300.0,200.0,+0.60%,500.0,7391.0,22196.0,1.76,261381.0,-71.15,-5.33
1851,084990,헬릭스미스,21550.0,150.0,+0.70%,500.0,7384.0,34266.0,7.49,85780.0,-16.48,-35.12
1852,074600,원익QnC,28000.0,900.0,+3.32%,500.0,7361.0,26288.0,4.93,152242.0,13.83,11.44
1853,101490,에스앤에스텍,34150.0,450.0,+1.34%,500.0,7326.0,21451.0,4.25,111009.0,65.8,
1854,091700,파트론,12150.0,150.0,+1.25%,500.0,7159.0,58918.0,17.41,970243.0,10.33,6.2
1855,319660,피에스케이,48250.0,500.0,+1.05%,500.0,7124.0,14765.0,11.58,174822.0,11.09,11.0
1856,095660,네오위즈,32000.0,500.0,-1.54%,500.0,7051.0,22034.0,12.22,1110596.0,12.67,16.95
1857,214370,케어젠,65500.0,1100.0,+1.71%,500.0,7037.0,10743.0,4.24,3092.0,22.23,14.91
1858,294570,쿠콘,69700.0,0.0,0.00%,500.0,7034.0,10092.0,6.8,53705.0,75.93,36.49
1859,041190,우리기술투자,8370.0,200.0,+2.45%,500.0,7031.0,84000.0,3.72,1288448.0,2.34,30.42
1860,036830,솔브레인홀딩스,33450.0,750.0,+2.29%,500.0,7012.0,20964.0,4.35,29202.0,10.27,154.56
1861,041140,넥슨지티,19800.0,300.0,+1.54%,500.0,7004.0,35373.0,1.23,1052475.0,32.46,3.61
1862,268600,셀리버리,40200.0,750.0,+1.90%,500.0,6968.0,17334.0,5.32,127638.0,-27.29,-52.53
1863,131970,테스나,47100.0,1100.0,+2.39%,500.0,6952.0,14760.0,4.84,115238.0,16.45,19.23
1864,042420,네오위즈홀딩스,76500.0,3200.0,+4.37%,500.0,6776.0,8857.0,3.32,550801.0,10.88,15.01
1865,082270,젬백스,17000.0,400.0,-2.30%,500.0,6768.0,39813.0,5.96,166212.0,46.2,1.44
1866,206560,덱스터,26600.0,300.0,+1.14%,500.0,6757.0,25401.0,2.75,661965.0,-103.1,-5.4
1867,048530,인트론바이오,19750.0,50.0,-0.25%,500.0,6675.0,33795.0,11.41,166316.0,59.49,19.89
1868,121600,나노신소재,61500.0,1600.0,+2.67%,500.0,6672.0,10848.0,1.73,169274.0,98.56,1.77
1869,101730,위메이드맥스,40450.0,6300.0,+18.45%,500.0,6389.0,15796.0,3.45,2904553.0,-81.06,-65.69
1870,183300,코미코,63500.0,1200.0,+1.93%,500.0,6363.0,10020.0,39.52,27867.0,16.8,16.06
1871,199800,툴젠,80800.0,800.0,+1.00%,500.0,6345.0,7852.0,1.26,18374.0,-36.07,-54.69
1872,136510,에디슨EV,21850.0,250.0,-1.13%,500.0,6315.0,28903.0,1.44,5901428.0,-54.9,-48.29
1873,323990,박셀바이오,41300.0,1450.0,+3.64%,500.0,6287.0,15223.0,2.9,173226.0,-139.53,-18.22
1874,382840,원준,124900.0,8900.0,+7.67%,100.0,6270.0,5020.0,1.39,482749.0,,18.96
1875,092040,아미코젠,31500.0,400.0,+1.29%,500.0,6222.0,19752.0,10.09,52218.0,18.27,22.99
1876,330860,네패스아크,51000.0,1500.0,+3.03%,500.0,6214.0,12184.0,1.38,85495.0,-12.37,-39.12
1877,086390,유니테스트,29300.0,450.0,+1.56%,500.0,6192.0,21134.0,11.08,114761.0,199.32,1.06
1878,030520,한글과컴퓨터,24550.0,500.0,+2.08%,500.0,6188.0,25204.0,8.01,367885.0,19.56,14.72
1879,049070,인탑스,35850.0,4900.0,+15.83%,500.0,6166.0,17200.0,17.82,1489935.0,7.57,8.95
1880,047820,초록뱀미디어,2840.0,55.0,+1.97%,500.0,6107.0,215044.0,2.18,3408406.0,46.56,-28.82
1881,205470,휴마시스,17700.0,600.0,+3.51%,100.0,6058.0,34224.0,5.01,4607601.0,6.84,
1882,088800,에이스테크,13850.0,100.0,+0.73%,500.0,6056.0,43724.0,4.57,264461.0,-12.84,-103.89
1883,060720,KH바텍,25550.0,950.0,+3.86%,500.0,6050.0,23677.0,14.5,488344.0,121.67,-7.58
1884,039840,디오,37650.0,350.0,-0.92%,500.0,5939.0,15774.0,28.47,124508.0,22.8,7.37
1885,950130,엑세스바이오,16350.0,300.0,+1.87%,0.0,5938.0,36316.0,3.85,277690.0,3.53,89.16
1886,065660,안트로젠,62600.0,700.0,+1.13%,500.0,5898.0,9422.0,11.58,61471.0,-431.72,-5.85
1887,061970,엘비세미콘,13400.0,200.0,+1.52%,500.0,5867.0,43785.0,2.27,467145.0,13.97,16.71
1888,038500,삼표시멘트,5340.0,170.0,-3.09%,500.0,5763.0,107916.0,1.23,8333944.0,30.17,2.15
1889,106240,파인테크닉스,12650.0,650.0,+5.42%,500.0,5717.0,45192.0,1.83,1938832.0,27.86,9.23
1890,041960,코미팜,8900.0,170.0,-1.87%,100.0,5713.0,64186.0,4.44,282753.0,-132.84,-3.77
1891,225570,넷게임즈,19700.0,200.0,+1.03%,500.0,5684.0,28853.0,0.88,914646.0,185.85,49.93
1892,348210,넥스틴,58700.0,200.0,+0.34%,500.0,5684.0,9682.0,13.95,32097.0,28.06,62.17
1893,032190,다우데이타,14700.0,150.0,+1.03%,500.0,5630.0,38300.0,9.26,74868.0,3.76,14.16
1894,042000,카페24,24850.0,150.0,-0.60%,500.0,5591.0,22497.0,20.27,117460.0,-49.11,5.6
1895,095340,ISC,33700.0,950.0,+2.90%,500.0,5576.0,16545.0,6.01,376639.0,31.82,3.68
1896,095610,테스,28150.0,500.0,+1.81%,500.0,5565.0,19768.0,8.8,79106.0,9.16,13.3
1897,006730,서부T&D,9310.0,180.0,+1.97%,500.0,5517.0,59259.0,11.25,201782.0,-18.22,
1898,036810,에프에스티,25300.0,550.0,+2.22%,500.0,5504.0,21757.0,2.6,109613.0,16.16,15.31
1899,317330,덕산테코피아,29600.0,2150.0,+7.83%,500.0,5440.0,18377.0,3.36,599947.0,26.69,
1900,110790,크리스에프앤씨,46400.0,300.0,+0.65%,1000.0,5436.0,11715.0,4.02,35543.0,9.21,16.91
1901,052400,코나아이,34800.0,600.0,+1.75%,500.0,5415.0,15559.0,5.53,255147.0,13.24,21.31
1902,060150,인선이엔티,11600.0,0.0,0.00%,500.0,5401.0,46564.0,4.29,304732.0,16.62,13.72
1903,377030,맥스트,63100.0,1100.0,+1.77%,500.0,5390.0,8542.0,1.15,112214.0,-51.51,257.01
1904,267980,매일유업,68400.0,300.0,+0.44%,500.0,5365.0,7844.0,15.26,6920.0,7.96,13.67
1905,294090,이오플로우,46100.0,100.0,-0.22%,100.0,5334.0,11570.0,10.88,35335.0,-19.44,-138.74
1906,151860,KG ETS,14750.0,200.0,+1.37%,500.0,5310.0,36000.0,1.67,147270.0,-19.01,
1907,104480,티케이케미칼,5830.0,330.0,+6.00%,500.0,5299.0,90895.0,4.48,1768453.0,2.05,-0.5
1908,220630,맘스터치,5160.0,10.0,-0.19%,100.0,5254.0,101818.0,3.84,191159.0,35.83,29.6
1909,230360,에코마케팅,16050.0,600.0,+3.88%,100.0,5254.0,32733.0,4.42,98666.0,19.48,42.16
1910,314130,지놈앤컴퍼니,37200.0,1000.0,+2.76%,500.0,5233.0,14066.0,0.59,52742.0,-13.84,-84.89
1911,287410,제이시스메디칼,7330.0,140.0,+1.95%,100.0,5226.0,71299.0,7.02,458509.0,74.04,190.55
1912,102940,코오롱생명과학,45700.0,1250.0,+2.81%,500.0,5215.0,11412.0,2.93,104714.0,-16.73,
1913,091120,이엠텍,32750.0,100.0,-0.30%,500.0,5203.0,15888.0,5.92,198772.0,15.12,0.51
1914,092190,서울바이오시스,13600.0,150.0,-1.09%,500.0,5198.0,38224.0,1.21,124974.0,28.94,6.51
1915,032300,한국파마,47600.0,350.0,+0.74%,500.0,5192.0,10907.0,0.2,50138.0,95.01,8.64
1916,950160,코오롱티슈진,8010.0,0.0,0.00%,0.0,5186.0,64745.0,6.66,0.0,-11.41,-59.61
1917,078130,국일제지,4045.0,45.0,+1.13%,100.0,5162.0,127617.0,2.47,528651.0,-149.81,-0.84
1918,291230,엔피,12900.0,200.0,+1.57%,100.0,5160.0,40000.0,0.06,403605.0,167.53,
1919,226950,올릭스,37600.0,100.0,-0.27%,500.0,5152.0,13703.0,5.81,89930.0,-16.93,-44.52
1920,035600,KG이니시스,18450.0,800.0,+4.53%,500.0,5148.0,27904.0,13.75,247445.0,8.84,15.23
1921,058820,CMG제약,3695.0,25.0,+0.68%,500.0,5132.0,138892.0,6.68,324298.0,923.75,0.12
1922,290510,코리아센터,6720.0,40.0,+0.60%,100.0,5121.0,76201.0,0.85,174106.0,38.18,7.17
1923,065350,신성델타테크,18400.0,100.0,+0.55%,500.0,5057.0,27484.0,10.92,775248.0,22.52,6.37
1924,013120,동원개발,5560.0,90.0,+1.65%,500.0,5049.0,90808.0,12.44,267422.0,4.51,17.28
1925,232140,와이아이케이,6100.0,60.0,+0.99%,100.0,5005.0,82045.0,0.53,259088.0,10.37,12.0
1926,243070,휴온스,45950.0,350.0,+0.77%,500.0,4990.0,10860.0,21.05,14109.0,10.07,25.66
1927,263720,디앤씨미디어,40550.0,500.0,+1.25%,500.0,4978.0,12275.0,0.92,38221.0,31.51,23.23
1928,063170,서울옥션,29250.0,750.0,+2.63%,500.0,4948.0,16918.0,1.34,456021.0,39.74,-4.06
1929,246710,티앤알바이오팹,47850.0,600.0,+1.27%,500.0,4948.0,10340.0,3.02,50108.0,-52.47,-15.83
1930,043150,바텍,33200.0,300.0,+0.91%,500.0,4932.0,14854.0,29.21,28700.0,55.24,-10.28
1931,307750,국전약품,10050.0,100.0,-0.99%,100.0,4931.0,49069.0,0.91,662508.0,-125.62,-13.54
1932,143240,사람인에이치알,42250.0,250.0,+0.60%,500.0,4926.0,11659.0,31.6,26330.0,15.48,18.4
1933,298870,케이티비네트워크,4895.0,10.0,+0.20%,500.0,4895.0,100000.0,0.52,361228.0,10.95,26.65
1934,003800,에이스침대,44000.0,150.0,-0.34%,1000.0,4880.0,11090.0,4.01,1766.0,7.53,
1935,085370,루트로닉,18400.0,150.0,+0.82%,500.0,4822.0,26204.0,9.07,184467.0,51.69,-14.56
1936,059090,미코,14300.0,150.0,+1.06%,500.0,4779.0,33417.0,5.29,175396.0,38.13,11.34
1937,243840,신흥에스이씨,61400.0,300.0,+0.49%,2500.0,4767.0,7763.0,2.59,45628.0,14.99,15.83
1938,027360,아주IB투자,3945.0,25.0,+0.64%,500.0,4766.0,120823.0,1.74,235288.0,7.4,26.2
1939,102710,이엔에프테크놀로지,33100.0,800.0,+2.48%,500.0,4729.0,14288.0,9.77,48518.0,21.26,16.06
1940,033310,엠투엔,11700.0,400.0,+3.54%,500.0,4720.0,40342.0,0.78,315417.0,-19.02,-10.87
1941,015750,성우하이텍,5900.0,50.0,-0.84%,500.0,4720.0,80000.0,7.98,366512.0,10.85,-4.93
1942,089970,에이피티씨,19700.0,950.0,+5.07%,100.0,4669.0,23701.0,3.61,285333.0,9.48,31.34
1943,053030,바이넥스,14650.0,150.0,+1.03%,500.0,4653.0,31761.0,5.63,159252.0,45.92,3.84
1944,299660,셀리드,47600.0,1650.0,+3.59%,500.0,4632.0,9731.0,8.78,70119.0,-46.99,-8.37
1945,038540,상상인,8340.0,50.0,-0.60%,1000.0,4614.0,55328.0,7.66,104595.0,5.08,11.17
1946,094480,갤럭시아머니트리,11750.0,550.0,+4.91%,500.0,4610.0,39230.0,0.62,652812.0,-1678.57,4.24
1947,131390,원익피앤이,31100.0,150.0,+0.48%,500.0,4609.0,14819.0,4.3,612982.0,25.64,20.17
1948,115450,에이치엘비테라퓨틱스,14650.0,200.0,+1.38%,500.0,4591.0,31335.0,3.36,103453.0,-23.44,-22.05
1949,183490,엔지켐생명과학,54800.0,300.0,+0.55%,500.0,4566.0,8331.0,8.23,30840.0,-20.36,-23.9
1950,347860,알체라,33050.0,750.0,+2.32%,500.0,4535.0,13720.0,0.71,97889.0,-51.24,-19.02
1951,083790,크리스탈지노믹스,6540.0,0.0,0.00%,500.0,4529.0,69246.0,3.47,205401.0,-29.59,-5.41
1952,080580,오킨스전자,25600.0,750.0,+3.02%,500.0,4526.0,17679.0,11.57,104870.0,328.21,1.48
1953,078020,이베스트투자증권,8070.0,50.0,+0.62%,5000.0,4477.0,55481.0,1.59,89879.0,3.35,20.09
1954,321550,티움바이오,18700.0,150.0,+0.81%,500.0,4473.0,23917.0,0.15,85699.0,-18.91,
1955,101160,월덱스,27050.0,200.0,+0.74%,500.0,4466.0,16511.0,2.43,178226.0,18.07,21.96
1956,077360,덕산하이메탈,19650.0,1150.0,+6.22%,200.0,4464.0,22719.0,4.57,382388.0,22.93,7.28
1957,104460,디와이피엔에프,41500.0,50.0,+0.12%,500.0,4446.0,10714.0,8.39,37566.0,31.92,32.49
1958,299030,하나기술,59100.0,4100.0,+7.45%,500.0,4417.0,7473.0,0.31,190263.0,-10.32,-87.41
1959,084110,휴온스글로벌,36150.0,250.0,-0.69%,500.0,4349.0,12030.0,10.89,33248.0,13.66,10.79
1960,204270,제이앤티씨,7500.0,100.0,+1.35%,500.0,4339.0,57848.0,1.21,52789.0,-13.13,17.43
1961,099320,쎄트렉아이,47750.0,950.0,+2.03%,500.0,4338.0,9086.0,2.12,46639.0,-19.95,17.32
1962,100120,뷰웍스,43350.0,900.0,+2.12%,500.0,4336.0,10002.0,32.91,45057.0,15.84,13.81
1963,099190,아이센스,31500.0,150.0,+0.48%,500.0,4327.0,13737.0,40.43,41858.0,14.46,12.84
1964,089010,켐트로닉스,28950.0,1050.0,+3.76%,500.0,4301.0,14858.0,4.28,200980.0,15.26,16.24
1965,334970,프레스티지바이오로직스,9110.0,10.0,-0.11%,500.0,4300.0,47206.0,20.28,80543.0,-8.79,-148.68
1966,029960,코엔텍,8520.0,0.0,0.00%,500.0,4260.0,50000.0,6.99,121906.0,17.32,16.79
1967,067000,조이시티,9340.0,600.0,+6.86%,500.0,4254.0,45547.0,6.13,1361504.0,57.65,21.79
1968,104830,원익머트리얼즈,33600.0,550.0,+1.66%,500.0,4236.0,12608.0,18.13,49234.0,7.4,10.26
1969,031330,에스에이엠티,4235.0,35.0,+0.83%,500.0,4235.0,99995.0,4.98,226586.0,7.2,17.6
1970,285490,노바텍,41950.0,1300.0,+3.20%,500.0,4229.0,10082.0,0.77,108237.0,11.8,44.1
1971,160550,NEW,15100.0,1250.0,+9.03%,500.0,4214.0,27906.0,8.97,752160.0,888.24,-5.14
1972,298540,더네이쳐홀딩스,28900.0,900.0,+3.21%,500.0,4203.0,14545.0,13.19,35935.0,9.88,33.66
1973,216050,인크로스,51900.0,1600.0,+3.18%,500.0,4181.0,8057.0,15.72,11090.0,25.21,17.55
1974,036200,유니셈,13550.0,250.0,+1.88%,500.0,4155.0,30664.0,4.62,133402.0,11.98,15.25
1975,080160,모두투어,21950.0,250.0,+1.15%,500.0,4149.0,18900.0,10.09,105338.0,-7.48,-73.08
1976,046440,KG모빌리언스,10600.0,0.0,0.00%,500.0,4116.0,38826.0,6.64,630952.0,10.62,9.17
1977,089030,테크윙,21150.0,450.0,+2.17%,500.0,4101.0,19388.0,2.02,128253.0,19.42,16.97
1978,263050,유틸렉스,26300.0,4550.0,-14.75%,500.0,4071.0,15479.0,25.43,1155373.0,-14.33,-47.42
1979,290670,대보마그네틱,52000.0,500.0,+0.97%,500.0,4069.0,7824.0,4.25,280228.0,208.0,-2.95
1980,035890,서희건설,1770.0,45.0,+2.61%,500.0,4068.0,229808.0,8.15,1098918.0,2.45,27.81
1981,277810,레인보우로보틱스,25200.0,2800.0,+12.50%,500.0,4066.0,16135.0,3.15,1386050.0,-42.14,-19.27
1982,035080,인터파크,4980.0,45.0,+0.91%,500.0,4043.0,81189.0,4.86,686294.0,-16.12,-10.72
1983,030530,원익홀딩스,5200.0,110.0,+2.16%,500.0,4016.0,77238.0,9.29,501484.0,4.17,9.68
1984,241820,피씨엘,38700.0,1200.0,+3.20%,500.0,4013.0,10369.0,0.24,18981.0,-14.29,91.65
1985,185490,아이진,18650.0,250.0,+1.36%,500.0,3993.0,21409.0,5.35,176224.0,-20.88,-93.1
1986,023410,유진기업,5130.0,40.0,-0.77%,500.0,3966.0,77311.0,4.28,810414.0,11.45,6.31
1987,034810,해성산업,15000.0,900.0,+6.38%,500.0,3953.0,26356.0,0.2,1257175.0,6.77,
1988,048550,SM C&C,4120.0,60.0,+1.48%,500.0,3935.0,95516.0,3.19,705206.0,-33.5,-12.93
1989,050890,쏠리드,6420.0,70.0,+1.10%,500.0,3930.0,61222.0,4.9,189488.0,-36.9,-9.87
1990,319400,현대무벡스,3735.0,250.0,-6.27%,100.0,3926.0,105102.0,0.14,9654457.0,32.48,14.08
1991,033160,엠케이전자,17950.0,250.0,+1.41%,500.0,3914.0,21808.0,3.6,156886.0,8.9,8.42
1992,230240,에치에프알,30300.0,700.0,+2.36%,500.0,3903.0,12882.0,6.27,106050.0,-57.06,-35.73
1993,131370,알서포트,7300.0,80.0,+1.11%,100.0,3888.0,53267.0,19.89,402974.0,20.68,-2.08
1994,003100,선광,58500.0,0.0,0.00%,1000.0,3861.0,6600.0,10.17,73557.0,20.94,2.24
1995,032620,유비케어,7390.0,100.0,+1.37%,500.0,3857.0,52197.0,0.89,79378.0,48.62,5.96
1996,045390,대아티아이,5380.0,20.0,-0.37%,100.0,3828.0,71152.0,3.89,608958.0,75.77,7.19
1997,340570,티앤엘,46900.0,1100.0,+2.40%,500.0,3812.0,8128.0,0.83,81285.0,31.18,19.09
1998,121440,골프존뉴딘홀딩스,8840.0,10.0,-0.11%,500.0,3787.0,42837.0,1.97,84256.0,6.36,6.17
1999,214260,라파스,44050.0,0.0,0.00%,500.0,3786.0,8594.0,0.0,20214.0,-352.4,-9.87
2000,064290,인텍플러스,29800.0,700.0,+2.41%,500.0,3784.0,12698.0,9.27,186502.0,16.54,35.22
2001,265520,AP시스템,24650.0,350.0,+1.44%,500.0,3767.0,15281.0,10.54,101136.0,8.65,19.78
2002,206640,바디텍메드,16000.0,300.0,+1.91%,1000.0,3758.0,23487.0,2.55,179339.0,6.71,47.04
2003,297890,HB솔루션,22500.0,700.0,+3.21%,500.0,3755.0,16690.0,0.52,136813.0,197.37,-6.01
2004,122450,KMH,8220.0,120.0,+1.48%,500.0,3727.0,45336.0,0.8,156701.0,7.88,13.44
2005,051370,인터플렉스,15950.0,700.0,+4.59%,500.0,3721.0,23327.0,4.76,357892.0,-10.03,-22.49
2006,100790,미래에셋벤처투자,7990.0,280.0,+3.63%,1000.0,3691.0,46196.0,0.87,227539.0,6.13,19.13
2007,099430,바이오플러스,25650.0,800.0,+3.22%,500.0,3684.0,14364.0,0.18,64253.0,30.79,41.85
2008,047920,에이치엘비제약,14000.0,250.0,+1.82%,500.0,3654.0,26098.0,0.66,127035.0,-3.76,-239.39
2009,216080,제테마,20500.0,300.0,+1.49%,500.0,3642.0,17766.0,0.96,22298.0,-512.5,-24.71
2010,228670,레이,27350.0,500.0,+1.86%,500.0,3639.0,13307.0,14.52,79852.0,29.63,12.87
2011,119610,인터로조,28050.0,300.0,+1.08%,500.0,3637.0,12967.0,7.67,55830.0,35.6,8.67
2012,086980,쇼박스,5790.0,120.0,+2.12%,500.0,3625.0,62600.0,1.65,1211637.0,723.75,-1.91
2013,031980,피에스케이홀딩스,16800.0,1250.0,+8.04%,500.0,3622.0,21562.0,3.16,368259.0,9.5,38.01
2014,108230,톱텍,9370.0,60.0,+0.64%,500.0,3563.0,38023.0,2.99,110292.0,-6.33,3.03
2015,033500,동성화인텍,12250.0,100.0,-0.81%,500.0,3553.0,29005.0,4.67,370762.0,21.72,20.79
2016,053580,웹케시,25750.0,0.0,0.00%,500.0,3550.0,13786.0,22.58,13092.0,17.4,28.66
2017,138080,오이솔루션,33400.0,250.0,+0.75%,500.0,3548.0,10624.0,3.36,17913.0,23.64,8.63
2018,044340,위닉스,19850.0,150.0,+0.76%,500.0,3548.0,17873.0,1.15,34112.0,12.1,24.92
